,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,acousticness,artists,energy,id,name,year,genres
28286,28810,28502,35676,44836,0.27699999999999997,Allman Brothers Band,0.831,5wm9bazj8WOPM9QGy3lhth,Leave My Blues At Home,1970,rock
28287,28811,28504,35678,44838,0.0321,The Rolling Stones,0.8859999999999999,6zlcTvYvUXdGTpvOV3aCnu,Jumpin' Jack Flash - Live,1970,rock
28288,28812,28509,35683,44843,0.941,Elton John,0.18100000000000002,4SOuQPxWb4Bddwj4bLb8Hd,Sixty Years On - Album Edit,1970,rock
28289,28813,28513,35687,44847,0.107,Gentle Giant,0.349,6BtkbdGq2dKe2kXSjuBS0p,Giant,1970,rock
28290,28814,28514,35688,44848,0.0105,Grand Funk Railroad,0.843,0FFIleakWHp8j90BxTtF0D,Aimless Lady - Remastered,1970,rock
28291,28815,28515,35689,44849,0.828,Elton John,0.11,0o8YPVrqORUW4rclYgDo4M,Talking Old Soldiers,1970,rock
28292,28816,28516,35690,44850,0.495,Mountain,0.139,1bHNozBzm2bOXahe3GhoqI,To My Friend,1970,rock
28293,28817,28518,35692,44852,0.0016899999999999999,Led Zeppelin,0.39899999999999997,2ukj6LJD9be1xklQlXmahK,Since I've Been Loving You - Rough Mix,1970,rock
28294,28818,28521,35696,44856,0.0473,James Gang,0.6890000000000001,5A3ZtOkIeZCGTvMcRpjUrf,The Bomber A: Closet Queen B: Bolero C: Cast Your Fate To The Wind,1970,rock
28295,28819,28522,35697,44857,0.23199999999999998,Chicago,0.925,7qm1dz6BuJh07zJMBF5ZlU,25 or 6 to 4 (Single Version) - 2002 Remaster,1970,rock
28296,28820,28524,35699,44859,0.259,The Rolling Stones,0.7040000000000001,08NNmCCUO07jBkvWnJCWia,"Midnight Rambler - Live From Madison Square Garden, New York/1969",1970,rock
28297,28821,28525,35700,44860,0.00936,Led Zeppelin,0.8859999999999999,1JgmEZPHFMYaM7qZS2tFDZ,Jennings Farm Blues - Rough Mix,1970,rock
28298,28822,28527,35702,44862,0.9059999999999999,Elton John,0.17,2hkF5QeuvjvfUWbFO16cm6,The Greatest Discovery,1970,rock
28299,28823,28528,35703,44863,0.0619,The Velvet Underground,0.289,3AFImoxgt7EmXHgpaGLbLt,I Found a Reason - 2015 Remaster,1970,rock
28300,28824,28531,35706,44866,0.0163,Genesis,0.551,667vmbQnUl1Jzf3tZkIt2a,The Knife,1970,rock
28301,28825,28534,35710,44870,0.262,The Rolling Stones,0.705,0oQky3U2to6v26crkUa5rf,"Midnight Rambler - Live From Madison Square Garden, New York/1969",1970,rock
28302,28826,28535,35711,44871,0.7879999999999999,Elton John,0.126,0sAZ4ix0SpQlrLZFlmSHHm,Love Song,1970,rock
28303,28827,28540,35717,44877,0.73,Jethro Tull,0.348,3cNAhBsdC8TSHpnqOvUtfv,"For Michael Collins, Jeffrey and Me - 2001 Remaster",1970,rock
28304,28828,28543,35721,44881,0.00275,Poco,0.831,0MIaG71FhxBnneednPI8H4,You Better Think Twice,1970,rock
28305,28829,28547,35725,44885,0.511,Elton John,0.429,2AgMTn4RyRrI1uc3iXx4Xq,My Father's Gun,1970,rock
28306,28830,28548,35726,44886,0.0325,The Rolling Stones,0.884,3gwX9fGKdFczJwJK2MtvbL,Jumpin' Jack Flash - Live,1970,rock
28307,28831,28549,35727,44887,0.10400000000000001,Jethro Tull,0.537,4LLsP7TICwkl4tx9qDFcAQ,Inside - 2001 Remaster,1970,rock
28308,28832,28550,35728,44888,0.446,Bob Dylan,0.634,4M1su6qn7t5FnyMukpCGzK,"(Quinn the Eskimo) The Mighty Quinn - Live at the Isle of Wight, UK - August 1969",1970,rock
28309,28833,28551,35729,44889,0.185,Badfinger,0.337,4OlDxRqGsnKKkXp7v12qmj,I Don't Mind - Remastered 2010,1970,rock
28310,28834,28554,35732,44892,0.0549,Led Zeppelin,0.88,6desCioUlggumX6D0kBDtq,Celebration Day - 1990 Remaster,1970,rock
28311,28835,28556,35734,44894,0.000105,The Stooges,0.9490000000000001,1ED6dMdVwXGkXAjsJdk5f0,L.A. Blues,1970,rock
28312,28836,28558,35736,44896,0.867,Bob Dylan,0.371,2f6M51XJLbvIDWvQEPHdnj,Early Mornin' Rain,1970,rock
28313,28837,28560,35739,44899,0.0465,Keith Emerson,0.4970000000000001,0WhTqYga2ySa7dpZahCHkj,Knife-Edge - 2012 Remastered Version,1970,rock
28314,28838,28561,35740,44900,0.8190000000000001,Grand Funk Railroad,0.386,1qKSrG553yLwxUVR4el9Vs,Mean Mistreater - Remastered,1970,rock
28315,28839,28562,35741,44901,0.688,Bob Dylan,0.22399999999999998,23cMvOOt9IlfxQINoFifXA,Alberta #1,1970,rock
28316,28840,28563,35742,44903,0.0661,Wishbone Ash,0.591,5okRyaV6ro5R4LQIcKOpfE,Errors Of My Way,1970,rock
28317,28841,28565,35744,44905,0.818,Led Zeppelin,0.27399999999999997,0BdrS85U2cuh8a1PIaua7V,Key to the Highway / Trouble in Mind - Rough Mix,1970,rock
28318,28842,28568,35747,44908,0.0102,King Crimson,0.276,4DE611blA3XV70Vb6XIQLN,Indoor Games,1970,rock
28319,28843,28571,35752,44913,0.062,Deep Purple,0.6920000000000001,6nt9Sx2NEOYDO23MO4UCIC,Bloodsucker,1970,rock
28320,28844,28572,35753,44914,0.0178,The Who,0.7929999999999999,0KIvhS9Ncc7GMuRAJpD7Yt,Magic Bus - Live,1970,rock
28321,28845,28576,35759,44920,0.654,Dave Mason,0.33,5xab2UKCrgMhbNWjLq08gq,"Can't Stop Worrying, Can't Stop Loving",1970,rock
28322,28846,28580,35765,44926,0.34,The Doors,0.41,1smn3rqQVSdMebdcbe6cg2,Alabama Song (Whisky Bar),1970,rock
28323,28847,28584,35769,44930,0.511,Three Dog Night,0.415,5PKhcxvAXOYzBRkN3u5Vxo,Your Song,1970,rock
28324,28848,28585,35770,44931,0.376,Led Zeppelin,0.46299999999999997,6loU3J22nyqnGkPvqxSUPo,Hats off To (Roy) Harper - Remaster,1970,rock
28325,28849,28587,35772,44933,0.154,The Doors,0.515,0FFGwdVVLc7lBHRP1y7LrS,When the Music's Over - Live,1970,rock
28326,28850,28588,35773,44934,0.127,Chicago,0.743,0Fk7YbR7bE0lnU21QpZExr,Now More Than Ever - 2002 Remaster,1970,rock
28327,28851,28593,35778,44939,0.005520000000000001,The Who,0.9259999999999999,5LPSFlpCHZ4MDox8rMy0lz,Young Man Blues - Live,1970,rock
28328,28852,28594,35780,44941,0.843,Three Dog Night,0.16699999999999998,6wOX0tThKfH9nd7bu63HiC,Sunlight,1970,rock
28329,28853,28595,35781,44942,0.522,Eric Clapton,0.5760000000000001,035fw4auzPyaTOkemNVBHe,Blues Power,1970,rock
28330,28854,28599,35785,44946,0.465,Three Dog Night,0.376,2hKxnhi2Eb3443AQbOnqNl,It Ain't Easy,1970,rock
28331,28855,28600,35788,44949,0.816,Harry Nilsson,0.446,6bbgomYcJ7shFZbokxQCD8,The Trial & Banishment,1970,rock
28332,28856,28601,35789,44950,0.152,Mountain,0.618,6qF1dT7Py1gpXVT8KUmYsZ,Boys In the Band,1970,rock
28333,28857,28602,35790,44951,0.21,Sly & The Family Stone,0.532,7vwpuSzl2ME9NkpZUzw8Wj,Everyday People,1970,rock
28334,28858,28603,35791,44952,0.337,Traffic,0.499,0aDPgNavY47XRi95QCYDph,Every Mother's Son,1970,rock
28335,28859,28604,35792,44953,0.6609999999999999,Al Stewart,0.435,0pUloInSr4bZ5gRUpl1EDX,A Small Fruit Song,1970,rock
28336,28860,28605,35793,44954,0.83,Harry Nilsson,0.304,117rBB0OEexfRmf9h0tCl1,The Town - Narration,1970,rock
28337,28861,28608,35796,44957,0.401,The Moody Blues,0.491,4AnKC488gPgi9Yf9I1LSmr,Dawning Is The Day,1970,rock
28338,28862,28609,35798,44959,0.8740000000000001,Almendra,0.22,5BgQb3f67Hnc9qTkL3wFc3,Plegaria para un Niño Dormido,1970,rock
28339,28863,28610,35799,44960,0.39299999999999996,Chicago,0.715,5eJkszoTWVjtXKAzvbkAc1,In the Country - 2002 Remaster,1970,rock
28340,28864,28611,35800,44961,0.0133,The Rolling Stones,0.855,5ySFXncWYqD4970SaBPcWw,"Under My Thumb - Live From Madison Square Garden, New York/1969",1970,rock
28341,28865,28612,35802,44963,0.35,Van Morrison,0.46799999999999997,6lk0kAlqXJfs8Ryxrb0vD6,And It Stoned Me - 2013 Remaster,1970,rock
28342,28866,28613,35804,44965,0.10800000000000001,Van Der Graaf Generator,0.431,7bw8Bq5YKEaMOwZNjylyHT,Refugees - Remastered,1970,rock
28343,28867,28614,35805,44966,0.0040100000000000005,The Velvet Underground,0.735,7eqBKfNuYoswOQLrMAullX,Rock and Roll - Full Length Version; 2015 Remaster,1970,rock
28344,28868,28615,35806,44967,0.161,The Charlie Daniels Band,0.716,0kNA8xQfn3JxZsRKsyCivw,The Devil Went Down to Georgia,1970,rock
28345,28869,28616,35807,44968,0.7659999999999999,Bob Dylan,0.392,0z7gv3vV0CcVWNqzRUoTOj,Days of '49,1970,rock
28346,28870,28617,35809,44970,0.52,Van Morrison,0.10099999999999999,26mUJTxSkxfEoC4ZLjZYBh,Gypsy Queen - 1999 Remaster,1970,rock
28347,28871,28618,35811,52977,0.8440000000000001,Led Zeppelin,0.265,2MuXrNoKbts2O5FZktCTx6,That's the Way - Rough Mix,1970,rock
28348,28872,28619,35812,52978,0.225,The Velvet Underground,0.6829999999999999,2YyONIkw0mFNHKRVkbjJI8,Cool It Down - 2015 Remaster,1970,rock
28349,28873,28621,35814,52980,0.643,Gentle Giant,0.129,634AfFiwV6FVLmrlDBsB1O,Funny Ways,1970,rock
28350,28874,28622,35815,52981,0.0544,Eric Clapton,0.682,6iNFe16r5xPX9ltRdSZXmx,Let It Rain,1970,rock
28351,28875,28623,35817,52983,0.0215,King Crimson,0.41200000000000003,7jAEpgFo6bdSWyeN448DLc,Happy Family,1970,rock
28352,28876,28624,35818,52984,0.868,Harry Nilsson,0.326,0usH4jSTypiNKhAOeexVBm,P.O.V. Waltz,1970,rock
28353,28877,28628,35822,52988,0.667,Almendra,0.575,3ftbZrMKs5gYztvF0xIWlp,Color Humano,1970,rock
28354,28878,28629,35824,52990,0.5660000000000001,Harry Nilsson,0.392,4heDQy6gYAFDzXQBopcsdS,The Game - Narration,1970,rock
28355,28879,28631,35826,52992,0.0829,Creedence Clearwater Revival,0.304,1q8srjgOVIoW8j5QzcD9Ih,Rude Awakening #2,1970,rock
28356,28880,28634,35829,52995,0.207,Three Dog Night,0.5920000000000001,2BxolOP8g3XM7qh829K925,Woman,1970,rock
28357,28881,28635,35830,52996,0.21899999999999997,Elton John,0.665,2eeyCYseTMNhUVjOHvsJEc,No Shoe Strings On Louise,1970,rock
28358,28882,28636,35831,52997,0.128,Van Morrison,0.395,3y8N3R6a2SbcrFXbXA77PS,I've Been Working - 1999 Remaster,1970,rock
28359,28883,28637,35832,52998,0.7440000000000001,Elton John,0.546,4UhrY4619OAy9Kg76Bdrli,Into The Old Man's Shoes,1970,rock
28360,28884,28638,35833,52999,0.519,Rare Bird,0.42100000000000004,5bQwuZ7Dk7LODA5NUaKhxH,Beautiful Scarlet,1970,rock
28361,28885,28642,35837,53003,0.0016300000000000002,Grand Funk Railroad,0.792,7cm9Mr6OeMENmwNumYxOdR,Nothing Is The Same - Remastered,1970,rock
28362,28886,28643,35838,53004,0.624,Van Morrison,0.2,0FvVEEFe7CBy06SLn04Sw7,If I Ever Needed Someone - 1999 Remaster,1970,rock
28363,28887,28644,35839,53006,0.875,Mountain,0.0979,3Phs99s3WyX8jMyVuTwi87,The Laird,1970,rock
28364,28888,28645,35840,53007,0.0267,Led Zeppelin,0.934,3QtvRZRFvXokE3FXmTwZxH,Bathroom Sound - Track - No Vocal,1970,rock
28365,28889,28646,35841,53008,0.588,Chicago,0.513,3iwQr7BZxjLbG392OlsH7c,The Road - 2002 Remaster,1970,rock
28366,28890,28649,35844,53011,0.409,Chicago,0.634,4LN8tUUSY9zTlROie7Hnm5,Fancy Colours - 2002 Remaster,1970,rock
28367,28891,28650,35845,53012,0.41600000000000004,Elton John,0.392,5aZWzadLEprtlv0ylYyruD,The King Must Die,1970,rock
28368,28892,28651,35846,53013,0.545,Paul McCartney,0.462,5hye2g9RodxAnVXuRnAxkR,Every Night - Live At Glasgow / 1979 / Remastered 2011,1970,rock
28369,28893,28652,35849,53016,0.0528,The Mothers Of Invention,0.568,6HJAS8XZO0ctUcN2KsbLRa,Oh No,1970,rock
28370,28894,28653,35850,53017,0.273,John Cale,0.539,6V5hCx7NS3y6JiS47cHeLV,Gideon's Bible,1970,rock
28371,28895,28654,35851,53018,0.221,Allman Brothers Band,0.536,7oxSfM3FXCdw7EXNreNoRz,Midnight Rider,1970,rock
28372,28896,28656,35853,53020,0.7809999999999999,Paul McCartney,0.5529999999999999,0MoKM25j0WLMsCiTyOrmsK,Maybe I’m Amazed - Live At Glasgow / 1979 / Remastered 2011,1970,rock
28373,28897,28657,35854,53021,0.95,Elton John,0.111,0Q3YxRlzru7yKT0Rwjv5xM,First Episode At Hienton,1970,rock
28374,28898,28666,35864,53031,0.5770000000000001,Derek & The Dominos,0.902,4OcTjNItuEI4wjl9LOPoIm,Layla - 40th Anniversary Version / 2010 Remastered,1970,rock
28375,28899,28669,35868,53035,0.332,Chicago,0.32899999999999996,1V72rPGmEY7gVLmb3jaWFC,"So Much to Say, so Much to Give - 2002 Remaster",1970,rock
28376,28900,28671,35871,53038,0.627,Genesis,0.311,2lvM9dA12IIqBVU2aF5MaV,Looking For Someone,1970,rock
28377,28901,28672,35872,53039,0.444,The Moody Blues,0.735,2msZBKdricJsjUMqI4yMbL,Minstrel's Song,1970,rock
28378,28902,28674,35874,53041,0.7759999999999999,Bob Dylan,0.363,4t2wZalAQ4cbKKWTAcxct2,Blue Moon,1970,rock
28379,28903,28677,35877,53044,0.836,Led Zeppelin,0.541,6LMQeGaCMAbU7nlQkDdh5n,Friends - Track - No Vocal,1970,rock
28380,28904,28678,35878,53045,0.248,The Doors,0.627,6e0AXTIXBf5rnAmEkxCZN1,"Dead Cats, Dead Rats - Live",1970,rock
28381,28905,28680,35880,53047,0.125,Led Zeppelin,0.682,0PatJrLeGt9PN2cAUG7FiL,Gallows Pole - Rough Mix,1970,rock
28382,28906,28681,35881,53048,0.282,The Doors,0.7490000000000001,0fymsyqZCDp2euulurZZRk,Build Me a Woman - Live,1970,rock
28383,28907,28682,35882,53049,0.27,Elton John,0.72,2MhJw7FL6dmx4za6f5eLSF,Son Of Your Father,1970,rock
28384,28908,28684,35884,53051,0.4,Three Dog Night,0.39399999999999996,4NLKJfFJl19CnJaEGMGjhl,Liar,1970,rock
28385,28909,28686,35886,53053,0.10099999999999999,The Doors,0.612,4Vz9Nnk8Bue7AzWDF56W1Z,Break on Through #2 - Live,1970,rock
28386,28910,28689,35889,53056,0.0966,The Moody Blues,0.7659999999999999,6nIc3jJWWUAn1EvUSwUgBI,Don't You Feel Small,1970,rock
28387,28911,28690,35892,53059,0.138,Elton John,0.79,0DCyXrySuYSRIVDIuLPzdd,The Cage,1970,rock
28388,28912,28691,35893,53060,0.893,Bob Dylan,0.294,1LLWePORuf78aYlTpSsduc,The Boxer,1970,rock
28389,28913,28694,35898,53065,0.765,Soft Machine,0.22399999999999998,4JFoF7zEoTU5FvGV3qpn7T,Slightly All The Time,1970,rock
28390,28914,28695,35899,53066,0.645,Canned Heat,0.295,4xjRyR5XOobsT3vTqbMGED,Poor Moon - Bonus Track,1970,rock
28391,28915,28696,35901,53068,0.23199999999999998,Chicago,0.4970000000000001,5wCzOFjBHPukgN8urpmRrP,Poem for the People - 2002 Remaster,1970,rock
28392,28916,28697,35902,53069,0.0872,Steppenwolf,0.613,6GFKdCzvEjXK3Dr9vAa0eT,Ball Crusher,1970,rock
28393,28917,28701,35906,53073,0.35,Joe Cocker,0.9179999999999999,2YFbUv6IbntRIbFJ2hGrOG,Feelin' Alright - Live At The Fillmore East/1970,1970,rock
28394,28918,28702,35907,53074,0.0528,Chicago,0.863,2nOmVjYHHAC4hNGnHKSfMF,To Be Free - 2002 Remaster,1970,rock
28395,28919,28706,35912,53079,0.981,Harry Nilsson,0.107,7DsVUVNJPFToKYpDO6JXp1,Living Without You,1970,rock
28396,28920,28707,35913,53080,0.9440000000000001,Elton John,0.16399999999999998,0RtAXppgY5K3BKEOZl4Lhg,Your Song - Demo Version,1970,rock
28397,28921,28708,35914,53081,0.10800000000000001,Steppenwolf,0.6629999999999999,0jdFYK4xZlFSYfpj3Hnwgl,Hippo Stomp,1970,rock
28398,28922,28712,35918,53086,0.013000000000000001,Deep Purple,0.836,2V3FG8WHCMgeD40uJOEOL8,Flight of the Rat,1970,rock
28399,28923,28715,35921,53089,0.0734,The Doors,0.667,3muFnicqCCV3kgdD24FTZw,Soul Kitchen - Live,1970,rock
28400,28924,28716,35922,53090,0.45799999999999996,Elvis Presley,0.45,49mwmdq3qB0Cjp7ItX5cur,Let It Be Me - Live,1970,rock
28401,28925,28717,35923,53091,0.852,Gordon Lightfoot,0.17300000000000001,6iNVkg4wtHiAv1MW3OzxcV,Minstrel of the Dawn,1970,rock
28402,28926,28718,35924,53092,0.691,Eric Clapton,0.252,6qXGPlkW4paWUiKUai43Mj,"Blues In ""A""",1970,rock
28403,28927,28719,35925,53093,0.41200000000000003,Three Dog Night,0.556,7tqa0goZ96pY22YWJy7gbP,I Can Hear You Calling - Single Version,1970,rock
28404,28928,28722,35928,53096,0.539,Van Morrison,0.43799999999999994,2HEuKwtgWSM9G8cQwAGDvy,Call Me Up in Dreamland - 1999 Remaster,1970,rock
28405,28929,28723,35929,53097,0.139,Traffic,0.4270000000000001,2MA0RzrhSW9pRuYYuVmVs1,Stranger To Himself,1970,rock
28406,28930,28728,35934,53102,0.127,The Mothers Of Invention,0.711,40THJtkJOEJdPeW3QJbH8G,Directly From My Heart To You,1970,rock
28407,28931,28730,35936,53104,0.284,Chicago,0.633,5vtOxzeHXgSVTscyX9s8TW,West Virginia Fantasies - 2002 Remaster,1970,rock
28408,28932,28732,35938,53106,0.361,The Doors,0.3720000000000001,6HkqNZstEsxfXnsiXKpewf,Love Hides - Live,1970,rock
28409,28933,28735,35941,53109,0.8390000000000001,Harry Nilsson,0.391,1Db5YKbyraOfnQX9boBbfm,The Pointed Man - Narration,1970,rock
28410,28934,28736,35943,53111,0.782,Chicago,0.467,1qfYEHLPKIRCAzzT5Qevtj,Anxiety's Moment - 2002 Remaster,1970,rock
28411,28935,28739,35947,53115,0.23399999999999999,The Mothers Of Invention,0.6920000000000001,3c39B31goJOEwb5zBl0U8O,The Orange County Lumber Truck,1970,rock
28412,28936,28740,35948,53116,0.17600000000000002,Elvis Presley,0.716,3vLrZDvhpQpHt0AszQbM0w,Walk a Mile in My Shoes - Live,1970,rock
28413,28937,28743,35951,53119,0.97,King Crimson,0.00157,4oKl6de5N3O6zJBLR8SyD8,Peace - A Beginning,1970,rock
28414,28938,28747,35955,53123,0.7709999999999999,Bob Dylan,0.307,6s8fPezIUaqQXsPcTselWy,Let It Be Me,1970,rock
28415,28939,28749,35958,53126,0.507,John Cale,0.672,1KwgoiZwQGqyQN7rYKsgOw,Cleo,1970,rock
28416,28940,28750,35959,53127,0.146,Deep Purple,0.414,1NvvWFfj1s5L2SH61qnQPt,Into the Fire,1970,rock
28417,28941,28751,35960,53128,0.0106,The Who,0.884,1O2Fq87Y3QHOnE5NGjGzlu,"A Quick One, While He's Away - Live",1970,rock
28418,28942,28752,35961,53129,0.14400000000000002,The Moody Blues,0.7659999999999999,1WT8v9ojIVTyiFmYZ8rAUP,Tortoise And The Hare,1970,rock
28419,28943,28759,35969,53137,0.14,Van Morrison,0.2,0mzxa4FU8jAdSGrFvefq63,Crazy Face - 1999 Remaster,1970,rock
28420,28944,28762,35972,53140,0.8290000000000001,Bob Dylan,0.146,231YRTPZFjXLCYSR1oKDrC,I Forgot More Than You'll Ever Know,1970,rock
28421,28945,28766,35978,53147,0.248,The Rolling Stones,0.894,4srExQl2wIuj7VjNpxKALZ,Carol - Live,1970,rock
28422,28946,28767,35979,53148,0.11,Led Zeppelin,0.925,58XsfDKmNZTNG2lLqM1zkQ,Celebration Day - Alternate Mix,1970,rock
28423,28947,28769,35981,53150,0.853,Elvis Presley,0.36200000000000004,7mwF74tjZx4L2bjJNo7l72,Yesterday - Live,1970,rock
28424,28948,28771,35983,53152,0.244,The Rolling Stones,0.897,0aA3w0aYq7PcQSXOTbMzXz,Carol - Live,1970,rock
28425,28949,28772,35984,53153,0.0332,The Rolling Stones,0.745,0pWFBRHbZuMTLhGLIkzIWO,Stray Cat Blues - Live,1970,rock
28426,28950,28776,35988,53157,0.107,Dave Mason,0.4320000000000001,1lbU09e2SYXn5XluhI4djx,World In Changes,1970,rock
28427,28951,28777,35989,53158,0.8540000000000001,Genesis,0.257,2JDl9i0X5msM56CuI7mYBS,Stagnation,1970,rock
28428,28952,28778,35990,53159,0.573,Van Morrison,0.0992,2Jq8mmOqBh1Raf6vi3nQZk,What Do We Call This Van? - 2013 Remaster,1970,rock
28429,28953,28780,35992,53161,0.0156,Grand Funk Railroad,0.62,35VYDl05b9mlqVUaIXCfBw,Hooked On Love - Remastered,1970,rock
28430,28954,28782,35995,53164,0.188,Joe Cocker,0.855,4mqT6u3tY0VaQViPt5rUsa,She Came In Through The Bathroom Window - With Outro / Live At The Fillmore East/1970,1970,rock
28431,28955,28783,35996,53165,0.284,The Velvet Underground,0.34,5HsAR5wajzn4JideTD4SXs,New Age - Full Length Version; 2015 Remaster,1970,rock
28432,28956,28785,35998,53167,0.373,Sly & The Family Stone,0.743,66W3GpbqpSD5xR4PGAvu0H,Stand!,1970,rock
28433,28957,28789,36002,53171,0.953,King Crimson,0.0038299999999999996,7BnMpLZ6I2UmiZ9MjX79dh,Peace - An End,1970,rock
28434,28958,28792,36005,53174,0.41100000000000003,Genesis,0.28,1N8bYACb8qyW2F53whKkDP,White Mountain,1970,rock
28435,28959,28793,36006,53175,0.294,Van Morrison,0.397,1UshMCgMdeXCMovL5xu8I7,Caravan - 2013 Remaster,1970,rock
28436,28960,28796,36009,61209,0.000661,Humble Pie,0.6809999999999999,1vUwypO29cexnpBN2Z99i6,I'm Ready,1970,rock
28437,28961,28797,36011,61211,0.00826,Steppenwolf,0.624,2RiD1K9cT6wnGmvsmkdWEc,Who Needs Ya - Single Version,1970,rock
28438,28962,28801,36017,61217,0.39399999999999996,The Kinks,0.9059999999999999,5gXpb50qb3YKB7PqpRd15N,Powerman - Demo,1970,rock
28439,28963,28803,36019,61219,0.324,Moris,0.7879999999999999,5zR2HBjuNk68vpMDUutZ7r,De Nada Sirve,1970,rock
28440,28964,28806,36022,61222,0.0523,The Doors,0.64,7alVFPjibA7YdDlbm00Y9J,Not to Touch the Earth - Live,1970,rock
28441,28965,28808,36025,61225,0.0653,Joe Cocker,0.665,0BHgI8hJGwqc6YDasoNcSw,The Weight - Live At The Fillmore East/1970,1970,rock
28442,28966,28809,36026,61226,0.105,Fleetwood Mac,0.67,0MpAVDiIg0m6QQ2Oe6Q903,Tell Me All the Things You Do,1970,rock
28443,28967,28810,36027,61227,0.18600000000000005,Allman Brothers Band,0.856,0UfpOhMJOeL7XPMu14buP4,Revival,1970,rock
28444,28968,28811,36028,61228,0.29100000000000004,Gentle Giant,0.3670000000000001,0Xw1hQC6aQ1AsDH0BIqui9,Alucard,1970,rock
28445,28969,28812,36029,61229,0.835,Harry Nilsson,0.316,14vxqxCtiT4vvjZ06vz0nI,The Birds - Narration,1970,rock
28446,28970,28818,36036,61236,0.00576,Keith Emerson,0.757,24AAb6hmmG7r9M8od5WEM6,The Barbarian - 2012 Remastered Version,1970,rock
28447,28971,28819,36037,61237,0.846,The Guess Who,0.44,2DLi7wD4gOTGg76NVEjvPl,Humpty's Blues / American Woman (Epilogue),1970,rock
28448,28972,28823,36043,61243,0.0599,Allman Brothers Band,0.759,3jN3HJsbuKDpfpYFq8H1Q8,In Memory Of Elizabeth Reed,1970,rock
28449,28973,28824,36045,61245,0.0255,Derek & The Dominos,0.912,4qJiEBTc44kHSb8S0BkC3u,Got To Get Better In A Little While - Remixed / 40th Anniversary Version / 2010 Remastered,1970,rock
28450,28974,28826,36047,61247,0.0398,The Rolling Stones,0.787,4vGmdNInQ0n8oNIKn0HR0l,Honky Tonk Women - Live,1970,rock
28451,28975,28827,36048,61248,0.0463,Amon Düül II,0.54,5RL9XoToTQhjWl2wZzNzj3,Burning Sister,1970,rock
28452,28976,28829,36050,61250,0.946,Elvis Presley,0.126,5hnhcuDlQZsJmxYgJs9I7l,Who Am I?,1970,rock
28453,28977,28830,36051,61251,0.4920000000000001,Three Dog Night,0.557,6T0qGkH0xrvZZ57qI8Eskj,Good Time Living,1970,rock
28454,28978,28834,36055,61255,0.24100000000000002,Amon Düül II,0.528,7amgpA4js0FJqwM3oyum0L,Halluzination Guillotine,1970,rock
28455,28979,28836,36057,61257,0.867,Dave Mason,0.153,0F9h4RlYZFS8hia9ozKwu0,Sad And Deep As You,1970,rock
28456,28980,28838,36059,61259,0.6679999999999999,Badfinger,0.281,0wlW1FqfNqWK8h40rQoaQM,Fisherman - Remastered 2010,1970,rock
28457,28981,28839,36060,61260,0.0038399999999999997,King Crimson,0.45899999999999996,0yMXSV7o89zUMvaQcYNRTF,The Devils Triangle,1970,rock
28458,28982,28840,36061,61261,0.39399999999999996,Van Morrison,0.528,11RTqOn7Mm0LDQHiqi4EFD,Caravan - Take 1,1970,rock
28459,28983,28842,36063,61263,0.00144,The Who,0.958,1fBcUV1S7FdHcB8aSINFsB,Summertime Blues - Live,1970,rock
28460,28984,28844,36065,61265,0.128,Allman Brothers Band,0.5720000000000001,3DPld91GtWrhtIAKDdi4Z8,Midnight Rider - Alternate Mix,1970,rock
28461,28985,28845,36066,61266,0.149,The Rolling Stones,0.812,3bqamFs488lwGdpf6TCYAr,Little Queenie - Live,1970,rock
28462,28986,28849,36071,61271,0.0112,Allman Brothers Band,0.75,59L8DJJ6ofzynPCrAZsQxf,Statesboro Blues - Session Outtake Remix,1970,rock
28463,28987,28850,36073,61273,0.414,Van Morrison,0.395,6Ee73QbJJPs5h2yXMkdXNm,Give Me a Kiss - 1999 Remaster,1970,rock
28464,28988,28851,36074,61274,0.985,Popol Vuh,0.244,072TpuTCtkmjAaxY7egG1f,Kyrie,1970,rock
28465,28989,28852,36075,61275,0.228,The Guess Who,0.8740000000000001,0YoUV2txbkq2WAb4nK1zAH,Proper Stranger,1970,rock
28466,28990,28858,36081,61281,0.484,Jefferson Airplane,0.3720000000000001,1ycYIeUNcgyIHl9Fakq35q,White Rabbit,1970,rock
28467,28991,28859,36082,61282,0.297,Elton John,0.494,3BDbFKsHYRpqadFbd4Bc3D,Grey Seal,1970,rock
28468,28992,28860,36083,61283,0.0216,Paul McCartney,0.828,3FsONju3j1kmsCRbjcM0BX,Hot As Sun - Live At Glasgow / 1979 / Remastered 2011,1970,rock
28469,28993,28864,36087,61287,0.8340000000000001,Fleetwood Mac,0.212,3lhtmXT6FDwGOCANDbKC0W,Earl Gray,1970,rock
28470,28994,28865,36089,61289,0.249,Steppenwolf,0.618,3zptHVy08pFqDyfvLFA0wE,Foggy Mental Breakdown,1970,rock
28471,28995,28866,36090,61290,0.8170000000000001,Paul McCartney,0.875,4GgLdbZc2A7pp4OvtiXRW3,Don’t Cry Baby - Outtake / Remastered 2011,1970,rock
28472,28996,28867,36091,61291,0.478,Three Dog Night,0.425,58uVysfianMKfwRQyusAVB,Heavy Church,1970,rock
28473,28997,28872,36096,61296,0.4,The Rolling Stones,0.35100000000000003,0JmjIBgBKSpbdV3plW7YFJ,Love In Vain - Live,1970,rock
